place_id,name,latitude,longitude,text_review
ChIJkaO7EfBZei4RU7o1bvVScrE,Gadget Store Plaza Ambarukmo,-7.783669400000001,110.3924614,"Masuk Amplaz udah harus punya akun pedulilindungi ya, anak2 boleh masuk juga, outlet2 didalem juga sudah buka dengan protokol tentunya.. dan seperti biasa amplaz selalu ramai weekend atau daily, petugas satgas covid juga banyak selalu memastikan kebersihan terjaga, pegangan eskalator pun selalu dilap pakai disinfektan, jd pengunjung merasa lebih aman menurutku.. Outlet dan gerai makanan juga ramai dikunjungi mulai dari foodcourtnya, BKing, KFC, JCo, dan lantai atas pun ramai orang menghabiskan waktu bersama keluarga untuk sekedar makan, dan bioskop juga mulai buka.. Bayar parkir 1 jam pertama 2rb, maksimal tarif parkir 3rb jd untuk kendaraan roda 2 masih worth it lah kalau mau berjam2 di mall tanpa khawatir tarif parkir.. Outlet2 fashion juga banyak discount, Carefour juga ada diskon waktu aku kesini.. Mall asyik buat momong anak, baik yang gede maupun yang kecil, lumayan lengkap, kamar mandi juga bersih dan mudah ditemukan, ada atm lengkap juga Menjual berbagai macam jenis handphone dengan merk yg beragam. Pelayanan oke. 👍 Untuk lokasi gadgetnya berada di lantas dasar dekat watson Mas, mbanya ramah dan komunikatif.. meski transaksi uda jam 9 malem dan minta tolong update sekalian tetep dilayanin.. :) Tempat bermain anak2 dan dewasa.. Seru banget..  Ada mandi bolanya jg..  Kartu d timezone paling murah harga 120rb untuk kartu warna merah"
ChIJ_bgGQSVYei4RDsmiAmAhB6M,GowonganShop ꧋ꦒꦺꦴꦮꦺꦴꦔꦤ꧀ꦱ꧀ꦲꦺꦴꦥ꧀,-7.787220199999999,110.3658561,"Tempat buat kulakan mainan Bagus banget pelayanannya "
ChIJE2GyjztYei4Rbic0jFvrV8s,Donamici Wedding Shoes,-7.782644400000001,110.3611904,"Kecewa. Pelayanan kurang baik. Ditelepon jawabnya ngegas ngegas hanya perkara nota. Yang jual sepatu wedding banyak. saya pikir sudah langganan disini mangkannya beli disini lagi. Tp sudah cukup terimakasih. Tempat sepatu custom, terutama untuk sepatu wedding. Harga menengah ke atas, mulai dari 800rb-an.. Pilih model, ukur kaki, bayar lunas di awal, pengerjaan sekitar 2 bulan. Tempat tepat apabila kaki anda memiliki ukuran yang tidak lazim namun menginginkan desain sepatu yang sesuai selera khususnya untuk pernikahan, karena kalian bisa custom desain dan ukuran Pembuatan sepatu costum handmade, kualitas terjamin. Bisa pesan model semaunya. Yg ada ini cabangnya Mangga Dua Jakarta Buka kembali tanggal 29 Juni 2017"
ChIJiSib9sNZei4RSMNyMZ3GZw4,Ayo Dolan Tour N Travel,-7.7792135,110.3967113,"Agen perjalanan memuaskan, mengasyikkan next time ke jogja brsama ayo dolan tour lagi Pelayanan ramah dan juga tidak terlalu mahal untuk paket tournya. Menyediakan paket tour and travel yang hemat dan banyak pilihan Parkir luas tapi akses jalan kecil Mahal lek"
ChIJhRaB4qZZei4R9eAsYTMQkCE,AT CAE,-7.755100000000001,110.3944084,"Selalu suka setiap kali beli kado ulang tahun dan kado wisuda di lievely, harga dan kualitas barang oke banget. Udah kesekian kalinya beli kado di lievely, sesuai kantong hehe.. Cucok meong pokoknya. Love it!!👍 Tempat yang paling pertama saya ingat kalau mencari kado ultah atau wisuda yg lain drpd yg lain..scrapbooknya kreatif banget n koleksinya beragam..gk pernah ngecewain.TOP!! Suka banget ama hasilnya. Kreatif. Hasilnya dijamin tidak mengecewakan. Bisa buat kado ulang tahun pernikahan atopun wisuda. Lokasi juga ga jauh juga. Beberapa kali beli kado unik disini, hasilnya selalu memuaskan. Barangnya rapi, packagingnya lucu. Love it! Bagus2 desain kado nya. Banyak pilihan kado untuk wisuda, ulang tahun, anniversary, wedding."
ChIJu2pHoSlYei4RUoTcEteS-i4,Sari Wangi Parfum,-7.793526099999999,110.3717248,"Respon baik dari admin thanks seblumnya soalny dibanding toko parfum lain disini yg paling awet wangi dan legend sejak kuliah thn 95 lamgsung dengn sapto popo nya Parfumnya awet2 wanginya saya selalu puas beli di sariwangi parfum.pelayanannya jg sabar klo kita nanya2 parfum.sukses buat sari wangi parfum sekali beli lgs banyak.... Sudah langganan lama dan memang bagus, pelayanannya ramah wajib banget kesini recommended!!! Udah dari lama banget langganan disini karna parfumnya harumnya awet bahkan pas pakaian udah dicuci. Sampai sekaramg pun masih rutin beli parfum disini❤️ Baru pertama beli dan suka banget sama pelayanan nya,bukan yg di bikin2 ramah..ngalir gitu aja,gak yg melulu senyum biar kliatan ramah gitu..wangi nya tahan lama enak bgt gak bikin panas di kulit juga..murah lagi"
ChIJOemYgTFYei4RkMIlUvE_KLY,Galeria Mall,-7.7828301,110.3791197,"Masih lumayan bagus tempatnya...walau sudah jadoel...mungkin kalau 40 tahun kayaknya ada nih usia bangunan ini. 🤔😁Sisa kejayaan masa lalunya masih layak dinikmati saat ini... 🗼🗼  Nah yang perlu diperhatikan bagi anda yang berkunjung ke tempat ini adalah: parkirnya tidak banyak, selain parkir VIP disekitar lobby utama🚙🚗🛻, pilihannya adalah di basement... Jalan basement juga sempit, mesti hati2.. Terus akses utama adalah dengan lift di tengah... Kalau malas antri ya bs lewat tangga darurat😁  Kekhasan lain mall ini adalah punya atrium yang tdk terlalu besar...Di tepi atrium tergerai tenant2 yang kampiun🏅 dibidangnya : kopi, fast food, fashion.. Dll. Puaslah kalau mau belanja disini.  Entah sampai kapan Galeria Mall akan bertahan🦾🦿..sementara di ujung barat Yogya sana, dulu pernah ada Mall tapi sekarang sdh beralih pemilik dan konsep. Sebagai praktisi di bidang arsitektur interior properti...🤭 (Cieee😅).. Saran saya sih cuma 1: hidupkan dengan desain yang kreatif😁😁.. Bagaimana caranya... 🤔🤔Mau tahu...call me😁😁😁😁😁😁 Mallnya udh lama banget jd kyk kalah sm mall2 besar, padahal msh ok sih. Kdg kesini sepi apalagi sejak ketabrak Corona makin sepi, lantai atas food court yg jual tgl beberapa, gk serame dl kalo makan mesti ngantri. Area parkir jg jd kendala Krn sempit. Susah jg kalo perbaikan lahan jg terbatas dan dana gede pastinya. Smga tetap ada pengunjungnya Kesini bukan untuk belanja tapi untuk bayar pajak bulanan motor hehe. Tempat parkirnya untuk motor ada di Basement jadi paling bawah. Parkirnya luas dan Petugas parkirnya ramah, pas saya tanya arah masuk mall jawabnya dengan sopan dan malah mengantar saya sampai pintu masuk. Mallnya masih sama seperti dulu pas saya masih SMP, bersih, pelayanan ramah, cuma sayang e pas kesini kemarin liftnya mati, entah kenapa atau emang belum dinyalakan soalnya saya pagi kesininya. Ada wahana bermain anak juga di lantai 3, dekat pelayanan Samsat Corner🙏😊 Mall favoritku. Uda kesini sejak taun 99an. Waktu masih SD krna dkt ama rumah. Kesini buat liat pets and plants bazaar dan seru.. kalo makan di Subha harganya terjangkau. Parkir mudah. Ada atm BPD nya di dalam. Mall nya lumayan lengkap, jika berada di tengah kota jogja silahkan berkunjung kesini. Akses masuk dari parkiran melalui lift, dan ini lumayan ngantri, krn hanya 1 lift yg berfungsi. Sangat cocok untuk ngajak keluarga disini."
ChIJX9dLDiZYei4R3c0SJRB4WgE,Yogya Indah Sejahtera. PT ( YIS ),-7.791479899999999,110.3656326,"bagus sekali pengelola malioboro mall "
ChIJM0pddvZYei4RqZXa6NKR2Dk,Jogja City Mall,-7.7532424,110.3609091,"Jogja City Mall merupakan salah satu pusat perbelanjaan recomended di Yogyakarta. Tempatnya yang begitu luas ditambah lagi dengan lengkapnya fasilitas yang ada disana. Untuk food courtnya, Food Garden tematnya sangat baik. Terdapat kaca besar yang langsung menunjukkam pemandangan kota Yogyakarta dari ketinggian. Tentua mood makan akan semakin bertambah yaaa.. Untuk pusat perbelanjaannya juga sangat lengkap, mulai dari aksesoris, fashion, elektronik, hingga teknik tersedia di sini Tempat parkirnya juga sangat luas. Tapi pertama kali aku ke sana sempat kebingungan mencari motor di parkir dimana, saking luasnya.. biaya parkirnya 3rb untuk motor. Untuk yang tidak mau berlama lama atau capek naik eskalator bisa langsung pakai lift yang disediakan yaa.. Bangunan dari luar maupun dalam tampak begitu megah dengan ornamen mewahnya. Pokok ini mall cocoklah buat kalian yang ingin berlibur baik bersama saudara, keluarga, atau pasangan masing-masing Salah satu opsi mall di Jogja yang cocok dikunjungi oleh semua kalangan dan rentang usia. 1. Lokasi : terletak di Jalan Magelang, lokasi strategis dan mudah dijangkau, sekitar 20 menit dari pusat Kota Yogyakarta, dekat dari perempatan Jombor 2. Desain interior dan eksterior : bangunan bergaya ala romawi klasik dengan tiang-tiang besar tinggi dan ukiran klasik bergaya barat. Di bagian luar dari lobby utama terdapat panggung permanen yang biasa digunakan untuk panggung hiburan. Mall ini juga dekat dengan berbagai cafe dan restoran di Jalan Magelang 3. Tenant : sangat lengkap mulai dari fashion, makanan, kosmetik, hiburan, perlengkapan rumah tangga, supermarket, dll. Di lobby utama juga sering diadakan pameran aneka produk UMKM dengan harga terjangkau 4. Fasilitas : lengkap, tempat parkir luas dan mudah, musholla ada di setiap lantai, rest room bersih, food court di lantai paling atas dengan pembayaran terpusat 1 kasir. 5. Kebersihan dan prokes : baik, sebelum masuk wajib memakai masker, scan aplikasi peduli lindungi, cek suhu, dan memakai hand sanitizer. Ada petugas yang berjaga. Mall ini juga menyediakan berbagai jenis hiburan dan permainan untuk anak-anak seperti taman bermain Kidszoona, Amazone, kereta mini, odong-odong, mobil-mobilan dengan remote control, hingga pameran buku anak. Ini menjadi poin plus bagi orang tua yang akan mengajak anak-anak. Salah satu Pusat Perbelanjaan megah di jalan Magelang, parkir sangat luas. Connecting dengan Rich Hotel, memudahkan para pengunjung atau tamu dalam berbelanja. Disaat pandemi seperti ini, pengunjung agak berkurang, beberapa tenant sepi pengunjung, tempat ngopi biasanya ramai, sepi pembeli. Semoga masih bisa bertahan menghadapi pandemi ini. Mall dengan Interior Nuansa Unik, Kebetulan dari Luar kota mampir. Eh Ada Informa Electronik, yang lumayan lengkap alhasil Ambil TV dan AC yang kebetulan lagi Promo.  Pelayanan dan staff nya juga ramah dan profesional, karyawan di mall nya juga bagus.  Next time mampir lagi ke Jogja City mall dan Informa. Mall paling sering dikunjungi karena dulu deket sm kosan. Interiornya klasik ala ala gitu. Tenants cukup lengkap. Terakhir kesini seminggu yang lalu, banyak improvement tenant2 baru. Bintang 4 nya karena dari jaman dulu sampai sekarang kok lighting mall nya selalu gelap ya, seperti kurang terang gt jadi suasananya ngantukin. Atau memang konsepnya seperti itu, place I always been missed. Alot of memories.  Oiya yang paling mengganggu itu ada orang tiba2 ngedeketin seperti promosi /minta sumbangan ttapi seperti memaksa (pakaiannya biasa sprti pengunjung), jadi sy tidak bisa mengetahui identitasnya dengan jelas, mana pas ditolak attitude nya jelek bgt, soalnya cenderung ngemis maksa *maaf. Mungkin next bisa ditelaah lg agar tidak ada orang2 seperti itu. Mengganggu sekali🥴"
ChIJDwlN5_VYei4RQEicLiwEqfg,Samsonite,-7.753449000000001,110.360541,"Produk2 dr samsonite dan american tourister dijual di sini.. Kalau bingung tentang perbandingan produk2nya, mas2/mbak2nya secara ramah akan menjelaskan..😄 Produk2nya pun cukup lengkap.. Letaknya di Ground Floor deket tangga eskalator dr arah parkiran.. Pelayanan sangat baik dan ramah. Posisi toko cukup strategis, berada di dekat eskalator dan dekat parkir basement. Sehingga jika pengunjung membawa koper, tidak perlu melewati banyak tenant2 lain. Melainkan dapat langsung ke parkiran dengan mudah. beli American Tourister yg 30 inch, warna lime, keren bagus, pelayanan ramah dan memuaskan Salah satu toko Samsonite di jogja. "
ChIJaeBj9SlYei4RVLx03VgcfUk,Aqua,-7.7945296,110.3725681,Baik bagi tubuh :v Mana ya itu Nyaman Grosir aqua Aquanya ready gan?
ChIJ60lOfqFZei4RkOCV_vekZKg,Pakuwon Mall Jogja,-7.758809399999998,110.3992739,"Pakuwon Mall Yogyakarta  ￼￼  Jelaskan pakuwon mall yogyakarta sebanyak 250 kata  ChatGPT  Pakuwon Mall Yogyakarta adalah salah satu pusat perbelanjaan terkemuka di kota Yogyakarta, Indonesia. Dengan luas total sekitar 70.000 meter persegi, mall ini menawarkan berbagai macam fasilitas dan pengalaman belanja yang lengkap untuk pengunjungnya.  Pakuwon Mall Yogyakarta terletak di jantung kota, membuatnya mudah dijangkau oleh penduduk setempat maupun wisatawan. Mall ini memiliki arsitektur modern dengan desain yang menarik, menciptakan suasana yang nyaman dan menawan. Area parkir yang luas juga tersedia untuk menampung jumlah pengunjung yang banyak.  Di dalam Pakuwon Mall, terdapat berbagai toko-toko yang menjual produk-produk terkini dari merek lokal dan internasional. Pengunjung dapat menemukan pakaian, sepatu, aksesori, elektronik, peralatan rumah tangga, dan masih banyak lagi. Toko-toko ini menawarkan beragam pilihan dengan kualitas yang baik, sehingga dapat memenuhi kebutuhan dan gaya hidup setiap individu.  Selain itu, Pakuwon Mall juga menawarkan berbagai macam restoran, kafe, dan food court yang menyajikan makanan dan minuman dari berbagai jenis kuliner. Pengunjung dapat menikmati hidangan lezat yang beragam, mulai dari hidangan lokal hingga internasional, sehingga menjadikan mall ini sebagai tempat yang ideal untuk bersantap.  Bagi pengunjung yang mencari hiburan, Pakuwon Mall memiliki bioskop modern yang menampilkan film-film terbaru dari dalam dan luar negeri. Selain itu, terdapat juga area permainan dan pusat hiburan untuk anak-anak, sehingga keluarga dapat menghabiskan waktu bersama secara menyenangkan.  Pakuwon Mall Yogyakarta juga mengadakan acara dan promosi khusus secara berkala, seperti fashion show, pameran, dan diskon menarik, yang menambah daya tarik mall ini bagi para pengunjung. Acara-acara ini memberikan pengalaman belanja yang lebih menarik dan membuat suasana mall menjadi lebih hidup. Dulu disebut Hartono Mall sekarang sudah berganti nama menjadi Pakuwon Mall Yogyakarta. Untuk pertokoan skrg sdh tambah banyak, namun beberapa masih tahap renovasi. Bagi yg ingin shopping, makan² atau hanya sekedar nongkrong melepas penat setelah bekerja seharian bisa berkunjung kesini, dijamin asyik.. Sebelumnya Mall Hartono yang sepi tenant, sekarang Mall & Management dibeli Management Pakuwon Grup jadi Pakuwon Mall Jogja jadi lumayan rame tenantnya. Mall nantinya yang otw menuju seperti Mall² di Jakarta, Banyak Brand Baru mudah2an jadi buka, MAP grup kalau bisa seh ZARA dan Pull & Bear jg buka, tp mengingat lokasinya ga ada lg mgkn.  Mudah2an Ismaya Grup jd buka (djournal coffee, Kitchenette, Sushi Hiro, dll.)  Tapi alangkah baiknya ada tempat gym seperti Celebrity Fitness, marketnya lbh luas. Mencontoh Kota Kasablanka Mall dan Gandaria Mall di Jakarta, Jadi habis gym bs kuliner dan nongkrong atau nontn CGV. (Pembeli tenant² jd makin ramai) Bagi pemegang member Celebrity Fitness All Club dr Jakarta / Bandung / Bali dll bs mampir Pakuwon Mall Jogja. Mereka dpt berbelanja ke tenant² setelah gym. Tempatnya gym bisa di lantai paling atas dengan view Merapi, dulu jamannya Hartono Mall bekasnya Karaoke Inul Vista (persis diatas Food Court) tp entah itu konstruksi kuat ga ya, buat beban alat2/ mesin Gym nya.  Saran saya sebaiknya Celebrity Fitness yg skrg di Lippo Mall Jogja pindah ke Pakuwon Mall Jogja, karena Lippo Mall yg sepi krn sedikit tenant dan management Lippo yg sdg bermasalah => kasus Meikarta  Oiya masukan lain, kulihat tenant² sekitar atrium baru di lt UG / Lt 1 sekitar Eraphone / hardware /  yang masih kosong sebaiknya diisi tenant bank² seperti Bank BCA, Bank Mandiri, CIMB, jd area bank memfasilitasi utk tenant² yang ingin setor uang atau pengunjung yg ingin mengambil uang. Mall terbesar di Yogyakarta dan tempatnya luas serta parkir yang cukup luas. Cuman food court nya agak kecil menurut saya sebab tidak bisa menampung banyak orang makan. Tempatnya nyaman dan dingin serta ada bioskop CGV. Mall ini sepertinya satu grup dengan pakuwon. Cuman saat liburan saya kesana, tutupnya jam 20.00. Ini jam yang sangat pendek untuk sebuah mall dimana lainnya sampai jam 21.00 salah satu mall besar di jogja. semenjak berubah nama menjadi pakuwon mall sekarang terlihat lebih bagus. parkiran luas, masjid bagus, serta toilet yang bersih. keren lahh ni mall. solusi buat ngegabut wkwkwk"
ChIJg4jEb81Zei4RlmGn_QJ5pJI,Metro Kampus UGM,-7.774563199999998,110.3750886,"dua kali kesini kasirnya ga jelas, udah tau ditanya malah guyon sendiri. Udah naruh barang di meja kasir malah sibuk sendiri kaya ga liat kalo ada orang. aneh banget. mending ganti karyawan aja lah, banyak orang bener yang butuh pekerjaan Good beli apapun dijamin murah disini, cuma sayang tempatnya kecil , agak riskan juga pandemi gini belanja kebutuhan kalau berdesakan. Selamat berbelanja Solusi untuk mencari barang kebutuhan rumah tangga ( bisa untuk anak kos juga ) yang ada di Jogja. Terdapat banyak koleksi mulai dari peralatan kamar tidur, kamar mandi, dan peralatan kebersihan. Didalam toko memang agak sempit, juga tidak adanya label harga yang tertempel di produk, sehingga harus bertanya ke pegawai untuk memastikan harga. Lokasi ada di utara perempatan Mirota UGM Salah satu tempat menjual barang” kebutuhan  untuk anak kos, harganya relatif murah, cukup lengkap. Tetapi tempatnya kurang besar sehingga banyak orang berdempet”an. Harga cukup bersaing, tempatnya nggak terlalu luas tp oke sih 👍🏻"
ChIJMxSlUVBYei4RtwlJDOsCnnU,Vito Cafe Monjali,-7.7629661,110.3691527,"Tempat kurang nyaman, Perlu renovasi ulang, Jaringan internet biasa-biasa aja,  Koleksi film cukup lengkap.  Harap diperhatikan mampir sejenak menghabiskan dini hari bersama hot chocholate dan french fries balado di temani lagu yg merdu. Tempat bagus emang, tapi ac ga dingin aksesnya ga terlalu kenceng Tempatnya Bersih, Full AC, Tapi Kenapa Tarifnya Sekarang Naik!!? Internet cafe. Relatif cepat koneksi nya. Tempat aja yg kurang nyaman"
ChIJ4e25DzdYei4RiCtm9YhNH2s,Omah Kopi Omah S'dulur,-7.778374400000001,110.3688157,"Tempat ngopi tubruk enak, banyak pilihan bijih kopi, tergantung stock. Harga jg terjangkau, secangkir paling belasan ribu. menu andalan adalah kopi durian. Bapak pemiliknya sangat ramah. Recommended buat yang suka ngopi dgn rasa otentik👍  Kalau mau makan jg bisa pesen bakmi jawa di sebrangnya Ngopi remang ala masyarakat jelata yang adem ayem ,mengembalikan ke originalan ngopi rakyat dengan kesederhanaan ,mari diuri uri konsep kopi seperti ini ,,simpan smartphonenya dan mulailah dengan ngopi dan berdiskusi dengan kawan Di tempat ini kita bukan lagi jajan kopi, tapi kita serasa menjadi tamu yang disambut ramah oleh tuan rumah. Kopi disini murah, tapi obrolannya mahal. Salam sedulur, nek ning Jogja ojo lali mampir ya lur! Kopi durennya enak. Harga 10rb per cangkir. Bapaknya baik dan ramah sekali! Sehat selalu nggih Pak 🙏🏼 Pengalaman ngopi saya menghabiskan malam pergantian tahun baru dengan teman saya tidak lupa pakde menemani kami untuk berbagai cerita seputar kopi yang diracik olehnya, berbagai macam proses dan penyajian beliau ceritakan ke kamu. Salam untuk pakde semoga sehat selalu, laris terus kedai kopi nya. Tradisi 'ngopi sebenarnya."
ChIJ-dlUxrRZei4RyKpKHQQReFA,EB Café,-7.771098999999998,110.3794617,"lokasi ada di pertamina tower lantai 1 fakultas ekonomika dan bisnis UGM. buka setiap weekday dan ada perkuliahan. kalau libur semester biasanya tutup juga cafe ini. buka dari pagi sampai sore. kopinya pun enak. menunya lumayan dengan harga yang terjangkau pula. kalau ke feb ugm, jangan lupa mampir kesini Seharusnya bs dikelola lebih baik lagi krn punya keunggulan di lokasi dan properti Tempatnya cukup nyaman dan minuman yang disajikan juga enak. Kopi enak barista josss harga terjangkau untuk ☕️"
ChIJc2fRqLVZei4R27jrGuCqs_o,Opposite Coffee,-7.7724484,110.3819871,"Terima kasih eeffoC etisoppO ! Tempatnya nyaman banget buat kerja, kopinya enak semua, barista nya juga ramah sekali. Kalau ada kesempatan datang ke Jogja bakal mampir lagi. 🤘🏻👊👊 Tempat yang tenang dan cocok buat nugas, maupun ngobrol bareng temen. ada indoor ataupun outdoor. Harganya sesuai rata2 coffeshop jogja 23 an ke atas Coffeeshop yang berdiri cukup lama ini, berada di dekat lembah ugm. Kini di topang dengan mesin dan grinder yang berkelas, menunjukkan keseriusan coffeeshop ini. Hanya saja saya disini pesen V60 dengan beans yang tier 4. Lumayan merogoh kocek dengan harga 45k. Ada beberapa tawaran seperti espresso based, kopi susu, manual brew, varian cake sebagai pendamping.  Pros: barista ramah, wifi, kalau malam ambiencenya asik, layaknya tempat tongkrongan.  Cons: jangan kesini saat siang hari dan cuaca sedang terik. Tempatnya cukup terbatas. tempatnya seruuu. aku dateng buat nugas sih dan enak banget vibe-nya. baristanya ramah, pelayanannya oke, kopinya asik, dannnn wifinya kenceng! belom pernah nyoba buat nongkrong sihhh, tapi kayaknya oke juga hehe. Dengan nuansa cafe yang nyaman serta kualitas yang sangat baik, membuat saya sendiri sangat nyaman berada di tmot ini, lingkungan asri dan dekat dengan beberapa akses seperti masjid, kolam renang, stadium olahraga, dll. Membuat tempat ini sangat strategis, pemandangan di sekitarmya pun berupa taman dan pepohonan yang asri karena berada di lingkup area ugm. Yang dijualpun bahan-bahan premium yang bagi saya sangat-sangat bagus kualitas dan rasanya, ownernya pun ramah, ditambah harga yang masih standart untuk anak kuliah temapt ini cocok untuk belajar karena cukup sunyi dengan nuansa cafe yang ke barat-barat'an. Di tambah lagi buka pukul 8 pagi sampe 2 malem yang membuat kita tidak bisa menolak untuk berkunjung kapanpun, dan setiap hari kamis kalo tidak salah tempat ini memberikan free pie, enggak nyesel apalagi kopinya, ya karena premium pasti rasanya enggak main-main :)"
ChIJKegq97VZei4Rtj3_GFk1yWE,Kantin Ungu FBS UNY,-7.7740467,110.3840301,"Puas, terlebih dengan pecel ibu siapa saya lupa, sepertinya Bu Sri, worth buat dicoba! Porsi seperti di gambar ini total 13 ribu saja Banyak menu, harga mahasiswa, pelayanan kurang cepat maklum yg beli antre Kantin di kompleks kampus FBS UNY. Murah meriah. Suasana nyaman, rindang. Cocok untuk sarapan atau makan siang. Ngopi juga oke. Tempat duduk luas dan tersedia berbagai macam menu makanan dalam warung yang berbeda-beda, harga terjangkau. Kantin fakultas yqng letaknya di ujung timur (Belakang masjid Al Mujahidin). Makanannya harga mahasiswa. Tempatnya tidak terlalu luas. Ada yang kesehan dan ada yang di tempat duduk. Lebih banyak tempat duduk yang permanen (dari semen) sehingga tidak bisa dipindah, membuat kenyamanan jadi berkurang. Banyak asap rokok dan kebersohan kantin yang tidak terjaga juga membuat kenyamanan semakin berkurang."
ChIJJ5csXqxZei4R5E53W3wFC98,Blackbone Coffee,-7.7623107,110.3782537,"Pembayaran bisa dilakukan secara cash maupun scan qris. Rasa makanannya enak-enak, rasa minuman standar. Tempatnya kurang begitu bersih, perlu dilakukan deep clean. Ada stop kontak yg harus diperbaiki. Ada mushola, tetapi aroma mukenanya tidak sedap. Jadi secara kebersihan masih sangat kurang, semoga bisa diperbaiki kedepannya. LOKASI Agak masuk, lewat gang dulu, jadi suasananya tenang, sepi. Ngga bersliweran kendaraan. Dekat dengan UGM dan area bisnis di Jalan Kaliurang.  MAKANAN Kopinya enak, saya milih menu signature mereka. Harganya masih wajar. Staf baik dan cukup ramah.  SUASANA Nampaknya disini dikenal sama beberapa komunitas, yang pada kesini kebanyakan nugas atau meeting. Ada indoor (AC) dan outdoor. Tempatnya unik, nyampur interiornya antara Jawa klasik dan modern. Banyak mural atau grafiti di beberapa sudut temboknya. WIFI ada.  LAIN LAIN Pembayaran bisa mesin EDC (kartu debit/kredit), cash, QRIS. Cuma pas saya kesana, segala yang pakai BNI ngga bisa, baik QRIS atau EDCnya.  Tanamannya di luar banyak, gede gede juga, tapi juga satu meja ada banyak.semutnya :D  PARKIR Untuk kendaraan roda 4, akan kesulitan parkir disini. Roda 2 masih oke. Nasi goreng cumi nya enak banget! Kopi nya juga lumayan.  Disini ga terlalu ramai, jadi cocok untuk yang butuh fokus. Kursi di indoor didesain untuk maksimal 2-3 orang saja.  Pelayanan ramah dan cepat. Tempat favorit dari tahun 2019 kalo ngopi di jogja, soalnya tempatnya tenang dan nyaman banget, cocok buat tempat curhat sama temen haha. Kopinya disini enak2, penyajian kopi nya di gelas, mantap banget, untuk kopi nya berasa banget, gak cuman kebanyakan susu. Makanan nya juga enak, saya terakhir kesini pesan Caesar Salad, sayur nya banyak, rotinya ada, telurnya ada, potongan ayam ada dan dressing nya enak. Harga tergolong murah sih, under 30k semua rata rata, wifi ada, parkiran motor luas, kalo mobil mungkin di pinggir jalan bisanya. Tempatnya enakk buat sekedar ngobrol smaa temen, ngerjain tugasss juga okee banged, pilihan makanan Dan monumannya juga bykkkk, rekomen banged nongki di sini sore2"
ChIJgbfOZjRYei4RgtVB5W3lH2g,Coklat Cafe,-7.778882,110.375355,"Tempatnya bagus dan nyaman. Pelayanan cukup cepat dan ramah. Harganya oke. Tempat mudah ditemukan. Banyak varian menu dan terdapat wifi. Tidak begitu luas namun okelah. Rasanya oke dengan harga segitu. Rasa coklat manis seperti yang baca ulasan ini. Terima kasih. Cafe yang sudah lama ada dan Tetap konsisten. Makanannya enak enak, coklatnya juga selalu mantab. Kalau main ke sini ga bisa cuma sebentar, wajib nongkrong sambil nyemilin makanan. Pelayanannya juga oke, mas dan mba nya ramah. Tapi parkirannya tidak begitu luas. Cafe dr jaman SMP 2007-an dan masih bertahan sampe skrg 2022 dan punya anak n ngerayain ultah disini. Sukaaaa bgt sm suasananya apalagi pas mendung n gerimis diluar. Dr segi makanan enak seperti biasa,cm harus bersabar karna lama. But at all aku suka sih sm suasana di cafe ini Tempatnya dari luar tidak terlalu kelihatan kecuali kalau benar-benar merhatiin jalan. Secara tampak luar sudah ada tulisan huruf aksara Jawa dan terlihat nyaman pas masuk dalam. Kalau untuk tempat duduk lumayan banyak, tapi ga terlalu cocok buat mengerjakan tugas (lebih untuk nongkrong). Harga minuman dan makanan masih termasuk standar cafe, lalu untuk rekomendasi makanan paling enak juga ternyata memang sesuai. Makanannya yang rice bowl porsi udah pas, rasa sebenarnya enak tapi kekurangan aku merasa sausnya kurang banyak padahal ada tulisan sausnya yang jadi hal menariknya. Minuman kekurangannya yang salted ice choco, terlalu kerasa bgt salt nya jadi agak kurang menikmati, tapi setidaknya pannacotta enak dan tidak ada yang kurang untuk rasa cuma saran harus diseimbangkan lagi buat isiannya. Kalau ditanya mau datang, sebenarnya masih karena belum pernah coba yang hot Chocolat dan menu lainnya yang katanya enak bgt dan mungkin lagi zonk aja pas datang Penasaran ingin coba suasana cafe yang unik nemulah tempat ini. Specialty nya jelas cokelat dan agak bingung mau pesen apa karena emang banyak bgt pilihan minuman cokelatnya. Tempatnya agak kecil tapi cukup. Minuman yang saya pesan enak tp klo lava cakenya mejurut saya bias. Secara keseluruhan cafe ini oke 4.5/5"
ChIJ4xH2HrFZei4RHbqM6uR5Fi8,Hen's Coffee,-7.767766300000001,110.3872867,"Tempat nya nyaman, tidak terlalu berisik karena pengunjung maupun lalulintas, tempat cocok buat santai buat belajar maupun buat meeting kecil, parkiran lumayan luas bisa untuk mobil, sayang tidak terlalu keliatan kalau tidak teliti...... tapi akses tetap mudah... untuk makanan dan minuman nya harganya wajar dan lumayan enak affordable lah yg perlu dibawahi makanannya unik unik.... pelayanannya juga memuaskan ramah dan komunikatif... mantaplah... enggak rugi buat dicoba, worth to try 😃😃😃 Mungkin pernah lewat, dan semoga enak Kopinya enak! Kopinya mantap Tempat coffe nyantai dan nyaman"
